"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"8p74b9","20605","2","Okkotonushi","Princess Mononoke","4","Sat, 04 Jun 2022 18:31:24 GMT","1654367484828","95","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","773326650284310538","54","F","S","S","S","A","F","C","",""
"8p9g81","37249","1","Missile","Ace Attorney","3","Sat, 04 Jun 2022 15:39:15 GMT","1654357155201","21","","","","No","No","dog","","1","0","3","543847042951282688","749817087093899395","648031568756998155","11","F","S","S","F","F","F","C","",""
"3q0fcp","3412","3","Dabi","My Hero Academia 2","4","Sat, 04 Jun 2022 03:11:47 GMT","1654312307823","362","","","","No","No","","","870","0","4","","387741680914137088","818475965478731787","213","F","S","F","F","A","F","B","",""
"8phr4g","15701","2","Merlin","The Seven Deadly Sins","2","Sat, 04 Jun 2022 02:48:51 GMT","1654310931231","79","","","","No","No","","","131","0","2","749817087093899395","749817087093899395","773326650284310538","45","F","S","S","S","A","F","D","",""
"8p02w2","37189","1","Tapioca","Tsuritama","2","Sat, 04 Jun 2022 02:13:46 GMT","1654308826079","12","","","","No","No","birb","","12","0","2","906022068309590016","749817087093899395","648031568756998155","6","F","S","S","F","A","F","C","",""
"848883","5802","1","R5-D56","Star Wars: Visions","3","Fri, 03 Jun 2022 18:37:14 GMT","1654281434349","22","","","","No","No","","","1","0","3","843271349317533697","749817087093899395","648031568756998155","15","F","S","S","F","A","F","B","",""
"84l7v8","37264","1","Midori Ukai","UzaMaid!","2","Fri, 03 Jun 2022 18:00:30 GMT","1654279230106","11","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","5","F","S","S","S","A","F","C","",""
"84hvgd","37762","1","Dex","MegaMan: NT Warrior","1","Fri, 03 Jun 2022 05:39:02 GMT","1654234742879","1","","","","No","No","ugly","","1","0","1","","749817087093899395","844368672985972746","0","F","S","S","F","C","F","C","",""
"8zx5qw","26188","1","Ashina Uzumaki","Naruto Shippuden","2","Fri, 03 Jun 2022 00:40:10 GMT","1654216810120","16","","","","No","No","naruto","","1","0","2","735037016789745744","749817087093899395","648031568756998155","8","F","S","S","F","B","F","C","",""
"8zl3cg","19675","2","Tamako Yukihira","Food Wars! The Fifth Plate","3","Thu, 02 Jun 2022 20:53:21 GMT","1654203201376","58","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","773326650284310538","36","F","S","S","S","S","F","C","",""
"8zp07d","37456","1","Rainbow Bananya","Bananya and the Curious Bunch","1","Thu, 02 Jun 2022 16:18:23 GMT","1654186703990","11","","","","No","No","cat","","3","0","1","203338585963888640","749817087093899395","648031568756998155","6","F","S","S","F","A","F","C","",""
"8z1g0b","37883","1","Abura-Sumashi","GeGeGe no Kitarou: Nippon Bakuretsu!!","3","Thu, 02 Jun 2022 14:26:11 GMT","1654179971219","2","","","","No","No","ugly","","0","0","3","331043150783184896","749817087093899395","648031568756998155","1","F","S","S","F","B","F","C","",""
"81xpmg","5215","1","Gareth","Fire Emblem: Path of Radiance","3","Thu, 02 Jun 2022 02:02:54 GMT","1654135374275","22","","","","No","No","nice","","0","0","3","749817087093899395","749817087093899395","844368672985972746","16","F","S","S","S","A","F","B","",""
"81glmx","37493","1","Obni","Dragon Ball Super","3","Wed, 01 Jun 2022 19:55:23 GMT","1654113323115","11","","","","No","No","dragonball","","0","0","3","981632689834700890","749817087093899395","648031568756998155","6","F","S","S","F","S","F","C","",""
"81ppwq","37140","1","James's Father","Pokémon","1","Wed, 01 Jun 2022 18:17:44 GMT","1654107464804","3","","","","No","No","","","1","1","1","397936369470799883","749817087093899395","648031568756998155","1","F","S","S","F","B","D","C","",""
"81nv92","37218","1","Sonny","Fairy Tail 2","3","Wed, 01 Jun 2022 14:49:23 GMT","1654094963411","22","","","","No","No","titties","","1","0","3","","743303952539582546","890258188027453510","11","F","S","F","F","F","F","C","",""
"81nv9v","7776","3","Lin Zhen","Link Click","2","Wed, 01 Jun 2022 14:48:44 GMT","1654094924108","22","","","","No","No","","","0","0","2","","749817087093899395","890258188027453510","13","F","S","S","F","F","F","C","",""
"81bfm7","37537","1","Stussy","One Piece","4","Wed, 01 Jun 2022 14:22:29 GMT","1654093349148","68","","","","No","No","","","3","0","4","749817087093899395","749817087093899395","844368672985972746","40","F","S","S","S","A","F","C","",""
"8n6k2n","37217","1","Zach","Ginga e Kickoff!!","4","Wed, 01 Jun 2022 04:46:09 GMT","1654058769701","24","","","","No","No","dog","","1","0","4","914856394744807424","749817087093899395","648031568756998155","14","F","S","S","F","A","F","C","",""
"91rbmj","18172","1","Cabba","Dragon Ball Super","2","Wed, 01 Jun 2022 03:16:01 GMT","1654053361100","18","","","","No","No","dragonball","","6","0","2","","743928371490062386","618151255730159628","10","F","S","F","F","S","F","D","",""
"8n7npr","37540","1","Mr. Pig","Dragon Ball","4","Wed, 01 Jun 2022 03:08:36 GMT","1654052916832","33","","","","No","No","dragonball","","1","0","4","654939377583259668","749817087093899395","648031568756998155","16","F","S","S","F","F","F","C","",""
"8ntg1h","37233","1","Yonaldepazutoli","Akuma-kun","3","Wed, 01 Jun 2022 02:09:49 GMT","1654049389792","3","","","","No","No","ugly","","1","0","3","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","C","",""
"8n8qsl","34442","1","Rin's R32 GTR","Initial D Fifth Stage","3","Wed, 01 Jun 2022 00:50:46 GMT","1654044646003","40","","","","No","No","","","15","0","3","749817087093899395","749817087093899395","890258188027453510","24","F","S","S","S","A","F","C","",""
"8n9mq7","37044","1","Buyon","Dragon Ball","3","Tue, 31 May 2022 22:53:13 GMT","1654037593725","12","","","","No","No","dragonball","","1","0","3","619325270029238272","570779072549093399","844368672985972746","5","F","S","F","F","F","F","C","",""
"8n4415","37081","1","Secretary","Resident Evil: Damnation","2","Tue, 31 May 2022 18:51:45 GMT","1654023105888","3","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","C","",""
"8nbx4j","34078","1","Baltoy","Pokémon Advanced","4","Tue, 31 May 2022 16:06:58 GMT","1654013218374","45","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","773326650284310538","26","F","S","S","S","A","F","C","",""
"8jx2pq","37514","1","Storm","Black Lagoon","3","Tue, 31 May 2022 06:54:45 GMT","1653980085366","5","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","S","F","C","",""
"8j7k6t","37353","1","Hedge","Dragon Ball","1","Tue, 31 May 2022 05:24:26 GMT","1653974666116","2","","","","No","No","dragonball","","0","0","1","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","A","F","C","",""
"8j9hwk","36988","1","Shiro Shiro","Chi's Sweet Adventure","2","Tue, 31 May 2022 02:07:02 GMT","1653962822109","8","","","","No","No","cat","","1","0","2","749817087093899395","749817087093899395","773326650284310538","4","F","S","S","S","S","F","C","",""
"8j1js2","19775","2","Karin Sasaki","Fire Force Season 2","2","Mon, 30 May 2022 20:20:34 GMT","1653942034245","29","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","16","F","S","S","S","A","F","C","",""
"8jwkwn","37369","1","Iori","School Rumble","2","Mon, 30 May 2022 16:18:35 GMT","1653927515019","9","","","","No","No","cat","","1","0","2","749817087093899395","749817087093899395","773326650284310538","4","F","S","S","S","A","F","C","",""
"8b8cd5","1443","4","Asahi Azumane","Haikyuu!!","2","Mon, 30 May 2022 06:15:34 GMT","1653891334800","72","","","","No","No","","","78","1","2","749817087093899395","749817087093899395","773326650284310538","50","F","S","S","S","S","D","A","",""
"8bf9rm","19971","2","Lost Girl","Symphogear","2","Mon, 30 May 2022 05:48:15 GMT","1653889695801","15","","","","No","No","","","1","0","2","96772403903868928","749817087093899395","648031568756998155","9","F","S","S","F","A","F","C","",""
"8b9hlx","37395","1","Hakaze Kusaribe","Blast of Tempest","1","Mon, 30 May 2022 03:34:53 GMT","1653881693801","5","","","","No","No","","","3","0","1","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","C","",""
"8b4scp","37302","1","Sir Slime","gdgd men's party","1","Mon, 30 May 2022 01:38:40 GMT","1653874720274","6","","","","No","No","","","7","0","1","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","C","",""
"8bkq9z","9217","3","Gordon Agrippa","Black Clover","3","Sun, 29 May 2022 20:25:48 GMT","1653855948590","101","","","","No","No","","","12","0","3","638241310175789066","749817087093899395","648031568756998155","56","F","S","S","F","B","F","C","",""
"8b0vpv","37563","1","Oracle Fish","Dragon Ball Super","2","Sun, 29 May 2022 16:57:41 GMT","1653843461913","12","","","","No","No","dragonball","","1","0","2","507297923315531786","507297923315531786","844368672985972746","5","F","S","F","F","B","F","C","",""
"8b0jt1","37130","1","Sylvester","Pokémon: Black & White","1","Sun, 29 May 2022 16:55:04 GMT","1653843304708","3","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","S","F","C","",""
"85cj1s","36956","1","Knight Monster","Nurse Angel Ririka SOS","2","Sun, 29 May 2022 15:36:38 GMT","1653838598330","1","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","C","",""
"851gfw","37108","1","Yachiyo's Dog A","Inugami-san to Nekoyama-san","1","Sun, 29 May 2022 02:55:04 GMT","1653792904552","1","","","","No","No","dog","","1","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","A","F","C","",""
"85bqrl","37239","1","Chibi","Mobile Suit Gundam 08th MS Team","1","Sun, 29 May 2022 00:14:37 GMT","1653783277188","1","","","","No","No","cat","","0","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","S","F","D","",""
"85044m","37042","1","Yoshiyuki","The Highschool Life of a Fudanshi","2","Sat, 28 May 2022 19:18:20 GMT","1653765500907","2","","","","No","No","ugly","","1","0","2","446104713889579060","749817087093899395","648031568756998155","1","F","S","S","F","A","F","C","",""
"85mw44","37208","1","Satsuki Takagi","Cheer Boys!!","3","Sat, 28 May 2022 18:14:18 GMT","1653761658867","4","","","","No","No","","","0","0","3","","749817087093899395","890258188027453510","1","F","S","S","F","F","F","C","",""
"8k69ss","19633","2","Y'shtola Rhul","Final Fantasy XIV","1","Sat, 28 May 2022 17:08:07 GMT","1653757687934","22","","","","No","No","","","92","0","1","749817087093899395","749817087093899395","844368672985972746","15","F","S","S","S","A","F","C","",""
"8knvcb","36815","1","Tetsu Ushio","Yu-Gi-Oh! 5D's","1","Sat, 28 May 2022 05:06:53 GMT","1653714413897","1","","","","No","No","","","0","0","1","","749817087093899395","890258188027453510","0","F","S","S","F","F","F","C","",""
"8kknxl","8129","1","Jagdpanzer IV","Girls und Panzer","2","Sat, 28 May 2022 01:31:24 GMT","1653701484756","10","","","","No","No","","","1","0","2","526461812967866368","749817087093899395","648031568756998155","8","F","S","S","F","A","F","C","",""
"8k2dzz","37427","1","Oshiri Mae Man","Oshiri Mae Man","2","Sat, 28 May 2022 00:52:44 GMT","1653699164289","14","","","","No","No","ugly","","8","0","2","906022068309590016","749817087093899395","648031568756998155","9","F","S","S","F","S","F","C","",""
"8kh6fq","13824","2","Yura","InuYasha","1","Fri, 27 May 2022 23:01:46 GMT","1653692506556","14","","","","No","No","titties","","4","0","1","","749817087093899395","890258188027453510","6","F","S","S","F","B","F","D","",""
"8khmcb","37026","1","Kara Fixx","Fight League: Gear Gadget Generators","2","Fri, 27 May 2022 22:35:08 GMT","1653690908165","6","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","4","F","S","S","S","B","F","C","",""
"8wp2t8","37015","1","Jason","Irresponsible Captain Tylor","0","Fri, 27 May 2022 14:26:02 GMT","1653661562788","1","","","","No","No","","","1","0","0","969131097688506368","749817087093899395","648031568756998155","0","F","S","S","F","B","F","C","",""
"8wqzsq","629","3","Hwang Seong-gyeong","Soul Edge","0","Fri, 27 May 2022 07:14:56 GMT","1653635696405","6","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","773326650284310538","5","F","S","S","S","A","F","A","",""
"82d61f","36775","1","Salad","Maison Ikkoku","0","Fri, 27 May 2022 00:43:04 GMT","1653612184694","1","","","","No","No","","","1","0","0","","749817087093899395","890258188027453510","0","F","S","S","F","F","F","C","",""
"827l3n","7526","2","Ballistamon","Digimon Xros Wars","0","Fri, 27 May 2022 00:10:33 GMT","1653610233145","4","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","B","F","C","",""
"82jrh5","4782","1","Kirishima Aya","Mankitsu Happening","4","Thu, 26 May 2022 14:10:40 GMT","1653574240934","103","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","773326650284310538","64","F","S","S","S","A","F","C","",""
"82v1wv","37017","1","Renso","Dragon Ball Super","1","Thu, 26 May 2022 06:21:47 GMT","1653546107434","2","","","","No","No","dragonball","","1","0","1","801761711875031060","749817087093899395","648031568756998155","1","F","S","S","F","B","F","C","",""
"8hsbf6","8967","3","Akebi Sasaki","Girls und Panzer","1","Thu, 26 May 2022 04:32:41 GMT","1653539561354","11","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","890258188027453510","8","F","S","S","S","A","F","C","",""
"8hsb31","36801","1","Clown","Super Kuma-san","1","Thu, 26 May 2022 03:47:56 GMT","1653536876933","3","","","","No","No","","","4","0","1","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","A","F","C","",""
"8hsb1m","37084","1","Hideo","Junji Ito Collection","1","Thu, 26 May 2022 02:33:27 GMT","1653532407950","1","","","","No","No","","","0","0","1","749817087093899395","749817087093899395","890258188027453510","0","F","S","S","S","B","F","C","",""
"8h8f52","2703","3","Cyrus","Pokémon","3","Thu, 26 May 2022 01:03:37 GMT","1653527017115","81","","","","No","No","","","5","0","3","749817087093899395","749817087093899395","890258188027453510","53","F","S","S","S","A","F","B","",""
"8h953q","5076","2","Goromaru","Mononoke","2","Wed, 25 May 2022 23:01:58 GMT","1653519718188","14","","","","No","No","ugly","","1","0","2","","749817087093899395","890258188027453510","8","F","S","S","F","F","F","B","",""
"8h95z4","37126","1","Jozo","Brave Story","0","Wed, 25 May 2022 22:21:49 GMT","1653517309542","1","","","","No","No","","","1","0","0","","749817087093899395","890258188027453510","0","F","S","S","F","B","F","C","",""
"8hgwmb","9520","2","Cerberus","A Destructive God Sits Next to Me","3","Wed, 25 May 2022 21:29:22 GMT","1653514162129","49","","","","No","No","cat","","1","0","3","749817087093899395","749817087093899395","773326650284310538","28","F","S","S","S","A","F","C","",""
"8h46w2","36972","1","Kagero","Legend of Basara","4","Wed, 25 May 2022 19:21:29 GMT","1653506489246","11","","","","No","No","birb","","1","0","4","749817087093899395","749817087093899395","773326650284310538","6","F","S","S","S","S","F","C","",""
"8hnnw0","1864","2","Laurent","Fire Emblem Awakening","1","Wed, 25 May 2022 17:36:56 GMT","1653500216494","12","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","773326650284310538","6","F","S","S","S","A","F","A","",""
"8hwhkj","37053","1","Hayashiba","Tetsujin 28-gou (2004)","2","Wed, 25 May 2022 12:55:26 GMT","1653483326454","1","","","","No","No","ugly","","0","0","2","438496390033965057","749817087093899395","648031568756998155","0","F","S","S","F","A","F","C","",""
"8hvp25","8292","3","Leonardo Burns","Fire Force","1","Wed, 25 May 2022 11:05:12 GMT","1653476712726","25","","","","No","No","","","14","0","1","749817087093899395","749817087093899395","890258188027453510","15","F","S","S","S","B","F","C","",""
"8q7vdd","36809","1","Ami Itagaki","Maji de Watashi ni Koi Shinasai!","2","Wed, 25 May 2022 03:43:16 GMT","1653450196166","8","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","4","F","S","S","S","B","F","C","",""
"8q9xt8","37382","1","Eyesight","One-Punch Man 2","4","Wed, 25 May 2022 03:14:52 GMT","1653448492836","44","","","","No","No","onepunch","","1","0","4","","749817087093899395","890258188027453510","23","F","S","S","F","C","F","C","",""
"8qlq0g","18293","2","Chinatsu Hiyama","Welcome to the Ballroom","2","Wed, 25 May 2022 02:47:24 GMT","1653446844950","23","","","","No","No","","","11","0","2","","749817087093899395","844368672985972746","14","F","S","S","F","A","F","C","",""
"8mrd8c","36479","1","Kikono","Dragon Ball Super Movie: Broly","2","Wed, 25 May 2022 02:47:15 GMT","1653446835085","7","","","","No","No","dragonball","","1","0","2","570779072549093399","570779072549093399","844368672985972746","4","F","S","F","F","F","F","C","",""
"8q9x12","36905","1","Emperor Daibazaal","Voltron: Fleet of Doom","2","Wed, 25 May 2022 00:43:21 GMT","1653439401027","2","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","A","F","C","",""
"8q19fs","36972","1","Princess Allie","Pokémon XY","3","Tue, 24 May 2022 19:55:46 GMT","1653422146543","15","","","","No","No","pokemon","","1","0","3","749817087093899395","749817087093899395","890258188027453510","8","F","S","S","S","B","F","C","",""
"803f0s","36691","1","Asano","Night Head Genesis","3","Tue, 24 May 2022 04:07:03 GMT","1653365223621","2","","","","No","No","","","0","0","3","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","C","",""
"80rf75","13112","2","Simca","Air Gear","0","Tue, 24 May 2022 02:58:10 GMT","1653361090463","6","","","","No","No","titties","","29","0","0","749817087093899395","749817087093899395","773326650284310538","4","F","S","S","S","A","F","D","",""
"80p3wz","36746","1","Sabure","Tari Tari","2","Tue, 24 May 2022 00:02:37 GMT","1653350557110","4","","","","No","No","otheranimal","","1","0","2","926331365325148191","749817087093899395","648031568756998155","1","F","S","S","F","A","F","C","",""
"80109m","7877","2","Juki","Peach Boy Riverside","1","Mon, 23 May 2022 23:27:55 GMT","1653348475442","7","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","890258188027453510","5","F","S","S","S","A","F","B","",""
"801056","37101","1","Leticia Nilgiri Swanson","Bubuki Buranki: The Gentle Giants of the Galaxy","1","Mon, 23 May 2022 21:50:40 GMT","1653342640683","1","","","","No","No","","","0","0","1","749817087093899395","749817087093899395","890258188027453510","0","F","S","S","S","A","F","C","",""
"80wg71","10478","2","Kensuke Aida","Neon Genesis Evangelion","1","Mon, 23 May 2022 18:40:48 GMT","1653331248181","17","","","","No","No","","","8","0","1","749817087093899395","749817087093899395","773326650284310538","9","F","S","S","S","A","F","C","",""
"8vx6vj","36412","1","Itsuki Kitaoji","Gintama","0","Mon, 23 May 2022 14:17:45 GMT","1653315465565","1","","","","No","No","","","0","0","0","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","C","",""
"8vg9lk","19383","2","Anzu","Ensemble Stars!","0","Mon, 23 May 2022 06:20:42 GMT","1653286842388","6","","","","No","No","","","4","0","0","749817087093899395","749817087093899395","773326650284310538","4","F","S","S","S","A","F","C","",""
"8vpvzq","5619","1","Hallessena","Granblue Fantasy","1","Mon, 23 May 2022 04:41:39 GMT","1653280899045","8","","","","No","No","titties","","1","0","1","749817087093899395","749817087093899395","890258188027453510","4","F","S","S","S","A","F","C","",""
"8vjrh8","37055","1","PLUG","PLUG, THe NeW WORLD","2","Mon, 23 May 2022 00:24:26 GMT","1653265466983","5","","","","No","No","","","5","0","2","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","B","F","C","",""
"8vwxcm","659","4","Mio Naruse","The Testament of Sister New Devil","1","Sun, 22 May 2022 23:12:41 GMT","1653261161406","40","","","","No","No","titties","","278","0","1","749817087093899395","749817087093899395","773326650284310538","28","F","S","S","S","A","F","A","",""
"8v22zj","20306","2","Ion","Game of Dice","3","Sun, 22 May 2022 21:53:58 GMT","1653256438717","44","","","","No","No","","","2","0","3","749817087093899395","749817087093899395","844368672985972746","26","F","S","S","S","B","F","C","",""
"8vw3lq","36997","1","Male Kudan","Kiitaro's youkai picture diary","3","Sun, 22 May 2022 21:00:51 GMT","1653253251835","3","","","","No","No","ugly","","1","0","3","859905445547081728","749817087093899395","648031568756998155","1","F","S","S","F","B","F","C","",""
"8vh5gt","15292","1","The Dash","Cardcaptor Sakura","2","Sun, 22 May 2022 20:06:49 GMT","1653250009432","8","","","","No","No","cat","","3","0","2","749817087093899395","749817087093899395","890258188027453510","4","F","S","S","S","B","F","D","",""
"8vqg99","1706","4","Japan","Hetalia: Axis Powers","2","Sun, 22 May 2022 19:46:30 GMT","1653248790595","54","","","","No","No","cat","","33","0","2","","749817087093899395","773326650284310538","31","F","S","S","F","F","F","A","",""
"8vmjkm","36327","1","Yure Shinatose","Knights of Sidonia","1","Sun, 22 May 2022 19:22:06 GMT","1653247326184","1","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","890258188027453510","0","F","S","S","S","A","F","C","",""
"8ml9rg","36690","1","Iskandar","Altair: A Record of Battles","0","Sun, 22 May 2022 12:59:43 GMT","1653224383702","1","","","","No","No","birb","","1","0","0","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","C","",""
"8mn0km","36745","1","Sagitta Maya","Saint Seiya Movie 1: Evil Goddess Eris","1","Sun, 22 May 2022 05:05:52 GMT","1653195952565","1","","","","No","No","","","0","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","C","",""
"8mj0mp","36900","1","Nyanya","Psycho Nyanya: Nyanya Song","2","Sun, 22 May 2022 03:38:00 GMT","1653190680184","6","","","","No","No","otheranimal","","1","0","2","749817087093899395","749817087093899395","890258188027453510","4","F","S","S","S","A","F","C","",""
"8mwh8r","36604","1","Peavey Barowoi","C³","2","Sun, 22 May 2022 01:45:01 GMT","1653183901869","5","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","B","F","C","",""
"8mv8fd","11280","2","Alice Wang","Darker than Black","3","Sat, 21 May 2022 21:56:08 GMT","1653170168098","37","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","844368672985972746","20","F","S","S","S","B","F","C","",""
"lcxpwg","36683","1","Aayan","How to Keep a Mummy","1","Sat, 21 May 2022 19:30:06 GMT","1653161406881","3","","","","No","No","dog","","1","0","1","","749817087093899395","844368672985972746","1","F","S","S","F","F","F","C","",""
"9zp0f6","6904","3","Baby","Dragon Ball GT","0","Sat, 21 May 2022 19:11:51 GMT","1653160311329","9","","","","No","No","dragonball","","10","0","0","676679568261775370","676679568261775370","894368927814135808","5","F","S","F","F","A","F","B","",""
"lcsfdz","34897","1","Lisa","Listeners","0","Sat, 21 May 2022 19:09:05 GMT","1653160145271","1","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","773326650284310538","0","F","S","S","S","S","F","C","",""
"lcdpvd","13534","2","Chi","Hiragana Danshi","3","Sat, 21 May 2022 17:15:13 GMT","1653153313782","26","","","","No","No","","","0","0","3","749817087093899395","749817087093899395","890258188027453510","16","F","S","S","S","A","F","D","",""
"lctn2b","36739","1","Eddy","One Piece","1","Sat, 21 May 2022 16:28:36 GMT","1653150516822","3","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","B","F","C","",""
"lc8b4v","36565","1","Yuu Yakutsukuri","Crayon Shin-chan","2","Sat, 21 May 2022 14:37:41 GMT","1653143861890","2","","","","No","No","ugly","","0","0","2","609432323527540758","749817087093899395","648031568756998155","1","F","S","S","F","A","F","C","",""
"lc5k1l","14317","2","President Maa","Aria the Animation","2","Sat, 21 May 2022 05:52:05 GMT","1653112325356","19","","","","No","No","","","3","0","2","749817087093899395","749817087093899395","773326650284310538","13","F","S","S","S","B","F","D","",""
"lcb6vz","36919","1","Dahlia Hawthorne","Ace Attorney Season 2","4","Sat, 21 May 2022 05:04:39 GMT","1653109479358","39","","","","No","No","","","4","0","4","794213551383904297","749817087093899395","648031568756998155","23","F","S","S","F","A","F","C","",""
"lchkrr","12520","2","Serina","The King of Fighters All Star","0","Sat, 21 May 2022 03:29:58 GMT","1653103798896","5","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","A","F","C","",""
"lchl3z","16701","1","Professor X","X-Men","2","Sat, 21 May 2022 02:39:48 GMT","1653100788492","10","","","","No","No","","","4","0","2","","749817087093899395","890258188027453510","5","F","S","S","F","B","F","D","",""
"34dxvz","4472","3","Caulifla","Dragon Ball Super","2","Sat, 21 May 2022 02:03:00 GMT","1653098580995","55","","","","No","No","dragonball","","21","0","1","816985867469979698","816985867469979698","760347281474977802","31","F","A","F","F","A","F","B","",""
"lcq6jg","36186","1","Celery","BAR Kiraware Yasai","3","Sat, 21 May 2022 01:51:58 GMT","1653097918316","6","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","B","F","C","",""
"lchlnb","18802","1","Hideo's Supra RZ","Initial D Fifth Stage","1","Sat, 21 May 2022 01:21:38 GMT","1653096098766","10","","","","No","No","nice","","16","0","1","749817087093899395","749817087093899395","890258188027453510","8","F","S","S","S","A","F","C","",""
"l66fk6","35591","1","Dark-Dark Fruit","One Piece","0","Fri, 20 May 2022 22:41:00 GMT","1653086460341","6","","","","No","No","","","2","0","0","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","C","",""
"l66f0g","1089","4","Robin","Batman Ninja","1","Fri, 20 May 2022 21:24:20 GMT","1653081860389","25","","","","No","No","batman","","14","0","1","749817087093899395","749817087093899395","844368672985972746","16","F","S","S","S","A","F","A","",""
"l6tzmm","36606","1","Stella","Pokémon","1","Fri, 20 May 2022 19:13:54 GMT","1653074034073","4","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","B","F","C","",""
"l6t17k","14681","2","Kuchinawa","Monogatari Series: Second Season","2","Fri, 20 May 2022 18:03:11 GMT","1653069791550","23","","","","No","No","otheranimal","","1","0","2","749817087093899395","749817087093899395","890258188027453510","15","F","S","S","S","B","F","C","",""
"l60tr0","36833","1","Hildon","One Piece","2","Fri, 20 May 2022 05:20:04 GMT","1653024004925","9","","","","No","No","","","1","0","2","816985867469979698","749817087093899395","890258188027453510","4","F","S","S","F","C","F","C","",""
"l60tpq","7861","3","Rohan Kishibe","JoJo's Bizarre Adventure: Diamond Is Unbreakable","1","Fri, 20 May 2022 05:03:45 GMT","1653023025658","39","","","","No","No","","","230","0","1","","749817087093899395","890258188027453510","23","F","S","S","F","B","F","C","",""
"l6m32j","36603","1","Senta","Pokémon","2","Fri, 20 May 2022 03:37:37 GMT","1653017857308","8","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","C","",""
"lxcpnp","33218","1","Fluffal Leo","Yu-Gi-Oh! Arc-V","1","Fri, 20 May 2022 00:08:03 GMT","1653005283027","3","","","","No","No","otheranimal","","1","0","1","527334466490728450","749817087093899395","648031568756998155","1","F","S","S","F","C","F","C","",""
"lxdcmz","30780","1","Goh's Misdreavus","Pokémon Journeys: The Series","2","Thu, 19 May 2022 23:50:34 GMT","1653004234465","14","","","","No","No","pokemon","","1","0","2","570779072549093399","749817087093899395","844368672985972746","8","F","S","S","F","D","F","C","",""
"lxrhrq","36632","1","Perverted Man","AFRA & INCREDIBLE BEATBOX BAND: Seven Nation Army","0","Thu, 19 May 2022 15:28:41 GMT","1652974121507","1","","","","No","No","meme","","1","0","0","254783194421788682","749817087093899395","648031568756998155","0","F","S","S","F","A","F","C","",""
